file_name,decision_id,sent_id,sent_text,mention_start,mention_end,mention_text,is_speaker,is_target
PV1982-06-28,#DC-82-140,319,Monsieur le Président rappelle que le Conseil constitutionnel est un organe régulateur dans le fonctionnement de l'Etat.,12,21,Président,True,False
PV1982-06-28,#DC-82-140,322,"Monsieur GROS souhaiterait savoir si, le Conseil constitutionnel ayant décidé que la redevance du fonds de compensation a une nature fiscale, il lui serait possible, saisi en vertu de l'article 37, alinéa 2, de déclasser cette disposition.",9,13,GROS,True,False
PV1982-06-28,#DC-82-140,323,"Monsieur SEGALAT lui répond que, dans ce cas, le Conseil ne pourrait que répondre au Gouvernement qu'ayant fait un choix celui-ci est irrévocable.",9,16,SEGALAT,True,False
PV1982-06-28,#DC-82-140,324,Monsieur VEDEL confirme cette opinion.,9,14,VEDEL,True,False
PV1982-06-28,#DC-82-140,327,Monsieur GROS considère que la question qu'il vient de soulever n'a rien d'une hypothèse d'école.,9,13,GROS,True,False
PV1982-06-28,#DC-82-140,330,"Monsieur VEDEL souhaiterait, à moins que ses collègues aient d'autres interventions à formuler, que le Conseil se penche sur le problème de l'égalité.",9,14,VEDEL,True,False
PV1982-06-28,#DC-82-140,334,"Si les explications fournies à ce sujet par Monsieur SEGALAT sont pleinement conformes à l'intention des techniciens rédacteurs de ce texte, elles ne sont pas fidèles à l'intention du législateur telles qu'elles ressortent des débats parlementaires.",53,60,SEGALAT,False,True
PV1982-06-28,#DC-82-140,335,"Il serait donc regrettable que le Conseil constitutionnel, dans la rédaction proposée par Monsieur SEGALAT, prenne parti sur le sens à donner à cet article 30 alors que rien ne l'y oblige et qu'il n'a pas à se substituer aux tribunaux judiciaires qui auront très certainement à connaître de l'interprétation de ce texte.",99,106,SEGALAT,False,False
PV1982-06-28,#DC-82-140,339,Monsieur SEGALAT comprend les objections formulées par Monsieur le Doyen VEDEL.,9,16,SEGALAT,True,False
PV1982-06-28,#DC-82-140,339,Monsieur SEGALAT comprend les objections formulées par Monsieur le Doyen VEDEL.,73,78,VEDEL,False,True
PV1982-06-28,#DC-82-140,354,"Ceci dit, Monsieur le rapporteur accepterait toutes propositions de Monsieur VEDEL quant à la rédaction.",22,32,rapporteur,True,False
PV1982-06-28,#DC-82-140,354,"Ceci dit, Monsieur le rapporteur accepterait toutes propositions de Monsieur VEDEL quant à la rédaction.",77,82,VEDEL,False,True
PV1982-06-28,#DC-82-140,355,Monsieur PERETTI tient à rappeler au Conseil qu'il a le devoir de répondre aux arguments des saisissants.,9,16,PERETTI,True,False
PV1982-06-28,#DC-82-140,357,"Monsieur VEDEL souhaiterait que les mentions suivantes : ""que la différenciation des taux est justifiée par l'inégale étendue des risques pour lesquels les assureurs feront intervenir le fonds dans son rôle de compensation selon qu'il s'agit des entreprises artisanales ou des autres assurés..."" soient remplacées par le membre de phrase ""que la différenciation des taux est justifiée par la situation particulière des entreprises artisanales..."".",9,14,VEDEL,True,False
PV1982-06-28,#DC-82-140,358,Monsieur SEGALAT déclare se rallier à la proposition de Monsieur VEDEL qui est prudente.,9,16,SEGALAT,True,False
PV1982-06-28,#DC-82-140,358,Monsieur SEGALAT déclare se rallier à la proposition de Monsieur VEDEL qui est prudente.,65,70,VEDEL,False,True
PV1982-06-28,#DC-82-140,359,"Monsieur le Président, après avoir demandé si d'autres membres du Conseil souhaitent intervenir, déclare close la discussion générale.",12,21,Président,True,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",32,43,MONNERVILLE,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",45,49,JOXE,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",51,58,LECOURT,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",60,65,VEDEL,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",69,76,SEGALAT,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",99,103,GROS,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",133,142,Président,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",154,163,BROUILLET,False,False
PV1982-06-28,#DC-82-140,361,"Ce projet est adopté, Messieurs MONNERVILLE, JOXE, LECOURT, VEDEL et SEGALAT votant pour, Monsieur GROS votant contre et Monsieur le Président, Messieurs BROUILLET et PERETTI s'abstenant.",167,174,PERETTI,False,False
PV1982-07-27,,362,"Monsieur le Président rappelle que l'ordre du jour de la présente séance porte sur l'examen, en application de l'article 61, alinéa 2, de la Constitution, de la conformité à celle-ci, d'une part, de la loi sur la communication audiovisuelle et, d'autre part, de la loi portant réforme de la planification.",12,21,Président,True,False
PV1982-07-27,#DC-82-141,363,"Monsieur le Président donne alors la parole au rapporteur, Monsieur Louis GROS.",12,21,Président,True,False
PV1982-07-27,#DC-82-141,363,"Monsieur le Président donne alors la parole au rapporteur, Monsieur Louis GROS.",47,57,rapporteur,False,True
PV1982-07-27,#DC-82-141,363,"Monsieur le Président donne alors la parole au rapporteur, Monsieur Louis GROS.",68,78,Louis GROS,False,True
PV1982-07-27,#DC-82-141,364,Monsieur GROS déclare alors en avoir terminé avec son rapport.,9,13,GROS,True,False
PV1982-07-27,#DC-82-141,365,Monsieur le Président remercie Monsieur GROS pour son exposé fort intéressant et détaillé et lui demande de bien vouloir lire son projet de décision.,12,21,Président,True,False
PV1982-07-27,#DC-82-141,365,Monsieur le Président remercie Monsieur GROS pour son exposé fort intéressant et détaillé et lui demande de bien vouloir lire son projet de décision.,40,44,GROS,False,True
PV1982-07-27,#DC-82-141,366,"Après la lecture de ce projet de décision, Monsieur le Président déclare ouverte la discussion générale.",55,64,Président,True,False
PV1982-07-27,#DC-82-141,367,Monsieur VEDEL déclare se rallier aux conclusions du rapporteur.,9,14,VEDEL,True,False
PV1982-07-27,#DC-82-141,367,Monsieur VEDEL déclare se rallier aux conclusions du rapporteur.,53,63,rapporteur,False,True
PV1982-07-27,#DC-82-141,371,Il serait dangereux d'affirmer que le pouvoir réglementaire n'appartient qu'au premier ministre.,79,95,premier ministre,False,False
PV1982-07-27,#DC-82-141,376,"Pour toutes ces raisons, il ne paraît pas opportun d'indiquer, à propos de ce texte inoffensif, que seul le Premier ministre dispose du pouvoir réglementaire.",108,124,Premier ministre,False,False
PV1982-07-27,#DC-82-141,377,Monsieur GROS indique que le problème posé par l'article 14-III n'a pas été soulevé par les saisines et qu'il s'était lui-même aperçu de cette difficulté lors d'une lecture très attentive du texte.,9,13,GROS,True,False
PV1982-07-27,#DC-82-141,381,Monsieur SEGALAT déclare rejoindre pleinement les conclusions de Monsieur GROS.,9,16,SEGALAT,True,False
PV1982-07-27,#DC-82-141,381,Monsieur SEGALAT déclare rejoindre pleinement les conclusions de Monsieur GROS.,74,78,GROS,False,True
PV1982-07-27,#DC-82-141,383,Il est tout a fait d'accord avec le rapporteur sur la question de la méconnaissance du principe d'égalité à propos du droit de réponse des personnes morales mais il éprouve des hésitations sur les conséquences qu'en tire le rapporteu.,36,46,rapporteur,False,True
PV1982-07-27,#DC-82-141,389,"Monsieur LECOURT se demande jusqu'à quel point le Conseil constitutionnel peut se liver à des ""manipulations génétiques"" sur les textes qui sont soumis à son appréciation.",9,16,LECOURT,True,False
PV1982-07-27,#DC-82-141,391,Pour sa part Monsieur LECOURT en doute.,22,29,LECOURT,True,False
PV1982-07-27,#DC-82-141,394,Pour Monsieur LECOURT la disposition critiquée relative à l'exclusion du droit de réponse des personnes morales à but lucratif est inséparable de l'ensemble du texte de l'article 6.,14,21,LECOURT,True,False
PV1982-07-27,#DC-82-141,395,"En ce qui concerne l'article 109 sur l'extension de la loi au Territoires d'outre-mer, Monsieur LECOURT considère que pour respecter les dispositions de l'article 74, le Conseil constitutionnel doit veiller à ce que la procédure de consultation soit sérieusement appliquée.",96,103,LECOURT,False,False
PV1982-07-27,#DC-82-141,397,", c'est- à-dire dans un délai raisonnable avant le dépôt du projet sur le bureau de l'Assemblée nationale, il aurait peut-être alors été possible de reprocher à ces assemblées comme le suggère M. SEGALAT de s'être livrées à des manoeuvres dilatoires.",196,203,SEGALAT,False,False
PV1982-07-27,#DC-82-141,400,Monsieur LECOURT souhaiterait enfin que Monsieur le Rapporteur lui apporte des précisions sur l'article 8 de la loi.,9,16,LECOURT,True,False
PV1982-07-27,#DC-82-141,400,Monsieur LECOURT souhaiterait enfin que Monsieur le Rapporteur lui apporte des précisions sur l'article 8 de la loi.,52,62,Rapporteur,False,True
PV1982-07-27,#DC-82-141,402,Monsieur GROS s'est lui-même posé la question que vient de formuler Monsieur LECOURT qui concerne l'article 8.,9,13,GROS,True,False
PV1982-07-27,#DC-82-141,402,Monsieur GROS s'est lui-même posé la question que vient de formuler Monsieur LECOURT qui concerne l'article 8.,77,84,LECOURT,False,True
PV1982-07-27,#DC-82-141,406,Monsieur VEDEL estime qu'il est à la fois tentant et dangereux pour le Conseil de se livrer à des suppressions de certains membres de phrase.,9,14,VEDEL,True,False
PV1982-07-27,#DC-82-141,414,"Monsieur GROS ne partage pas l'opinion de Messieurs LECOURT, VEDEL et SEGALAT.",9,13,GROS,True,False
PV1982-07-27,#DC-82-141,414,"Monsieur GROS ne partage pas l'opinion de Messieurs LECOURT, VEDEL et SEGALAT.",52,59,LECOURT,False,True
PV1982-07-27,#DC-82-141,414,"Monsieur GROS ne partage pas l'opinion de Messieurs LECOURT, VEDEL et SEGALAT.",61,66,VEDEL,False,True
PV1982-07-27,#DC-82-141,414,"Monsieur GROS ne partage pas l'opinion de Messieurs LECOURT, VEDEL et SEGALAT.",70,77,SEGALAT,False,True
PV1982-07-27,#DC-82-141,418,"Si jamais le Conseil constitutionnel avait déformé l'intention du législateur, le Président de la République peut toujours demander aux chambres une nouvelle lecture (article 23).",82,108,Président de la République,False,False
PV1982-07-27,#DC-82-141,419,Monsieur GROS ne comprend pas pourquoi le Conseil constitutionnel reviendrait sur une jurisprudence établie en matière de retranchement de membres de phrase.,9,13,GROS,True,False
PV1982-07-27,#DC-82-141,420,"Monsieur le Président rappelle aux membres du Conseil que jusqu'à une date récente le Conseil constitutionnel, dans l'exercice de sa mission, retranchait des membres de phrase jugés inconstitutionnels d'un texte de loi, dans la mesure où ces amputations étaient séparables de l'ensemble.",12,21,Président,True,False
PV1982-07-27,#DC-82-141,426,Monsieur PERETTI déclare ne pas comprendre pour quelle raison le Conseil constitutionnel reviendrait sur sa jurisprudence traditionnelle en matière de retranchement de mots ou membres de phrase jugés inconstitutionnels.,9,16,PERETTI,True,False
PV1982-07-27,#DC-82-141,429,Monsieur VEDEL déclare ne pas contester la technique du retranchement mais émet des doutes sur son application en l'espèce.,9,14,VEDEL,True,False
PV1982-07-27,#DC-82-141,432,Monsieur MONNERVILLE constate que le débat sur la question de la consultation des assemblées territoriales est sans cesse renouvelé.,9,20,MONNERVILLE,True,False
PV1982-07-27,#DC-82-141,434,"Pour sa part, Monsieur MONNERVILLE considère que l'article 74 n'est pas un appendice de la Constitution.",23,34,MONNERVILLE,True,False
PV1982-07-27,#DC-82-141,440,"Le fait que l'Assemblée nationale ait adopté le projet en première lecture, sans avoir eu connaissance des avis des assemblées territoriales, constitue aux yeux du Président MONNERVILLE une violation caractérisée de l'article 74 de la Constitution.",174,185,MONNERVILLE,False,False
PV1982-07-27,#DC-82-141,441,Monsieur le Président constatant qu'aucun autre membre ne désire intervenir propose alors au Conseil de se prononcer.,12,21,Président,True,False
PV1982-07-27,#DC-82-141,442,"Il propose à ses collègues de recourir à un vote, d'une part, sur le fonds de la décision proposée par le rapporteur et, d'autre part, sur la question litigieuse des retranchements de mots ou de membres de phrase.",106,116,rapporteur,False,True
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",92,101,Président,False,False
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",113,124,MONNERVILLE,False,False
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",126,130,JOXE,False,False
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",132,136,GROS,False,False
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",138,147,BROUILLET,False,False
PV1982-07-27,#DC-82-141,444,"- Ont voté pour le principe des retranchements de mots ou de membres de phrase, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI.",151,158,PERETTI,False,False
PV1982-07-27,#DC-82-141,445,"Ont voté contre, Messieurs LECOURT, VEDEL et SEGALAT.",27,34,LECOURT,False,False
PV1982-07-27,#DC-82-141,445,"Ont voté contre, Messieurs LECOURT, VEDEL et SEGALAT.",36,41,VEDEL,False,False
PV1982-07-27,#DC-82-141,445,"Ont voté contre, Messieurs LECOURT, VEDEL et SEGALAT.",45,52,SEGALAT,False,False
PV1982-07-27,#DC-82-142,446,Monsieur le Doyen VEDEL déclare alors en avoir terminé avec son rapport.,18,23,VEDEL,True,False
PV1982-07-27,#DC-82-142,448,"Monsieur le Président remercie Monsieur VEDEL pour son exposé brillant, détaillé et convaincant.",12,21,Président,True,False
PV1982-07-27,#DC-82-142,448,"Monsieur le Président remercie Monsieur VEDEL pour son exposé brillant, détaillé et convaincant.",40,45,VEDEL,False,True
PV1982-07-27,#DC-82-142,450,"Après la lecture de ce projet de décision, Monsieur le Président déclare ouverte la discussion générale.",55,64,Président,True,False
PV1982-07-27,#DC-82-142,451,Monsieur LECOURT déclare se ralier pleinement aux conclusions du Doyen VEDEL.,9,16,LECOURT,True,False
PV1982-07-27,#DC-82-142,451,Monsieur LECOURT déclare se ralier pleinement aux conclusions du Doyen VEDEL.,71,76,VEDEL,False,True
PV1982-07-27,#DC-82-142,455,"Monsieur VEDEL approuve la suggestion de Monsieur LECOURT et propose la rédaction suivante : "" que, d'ailleurs, par l'application de l'article 70 de la Consitution, l'article 2 de l'ordonnance 58-1360 ..."".",9,14,VEDEL,True,False
PV1982-07-27,#DC-82-142,455,"Monsieur VEDEL approuve la suggestion de Monsieur LECOURT et propose la rédaction suivante : "" que, d'ailleurs, par l'application de l'article 70 de la Consitution, l'article 2 de l'ordonnance 58-1360 ..."".",50,57,LECOURT,False,True
PV1982-07-27,#DC-82-142,456,Monsieur GROS déclare ne pas retirer une entière satisfaction intellectuelle du projet proposé.,9,13,GROS,True,False
PV1982-07-27,#DC-82-142,458,Monsieur VEDEL comprend les réticences de Monsieur GROS.,9,14,VEDEL,True,False
PV1982-07-27,#DC-82-142,458,Monsieur VEDEL comprend les réticences de Monsieur GROS.,51,55,GROS,False,True
PV1982-07-27,#DC-82-142,466,Monsieur BROUILLET se déclare troublé par la censure proposée par le rapporteur quant à la désignation de ministres.,9,18,BROUILLET,True,False
PV1982-07-27,#DC-82-142,466,Monsieur BROUILLET se déclare troublé par la censure proposée par le rapporteur quant à la désignation de ministres.,69,79,rapporteur,False,True
PV1982-07-27,#DC-82-142,468,Dire que le ministre chargé du Plan n'est pas compétent pour préparer ce plan apparaît un peu faible.,12,35,ministre chargé du Plan,False,False
PV1982-07-27,#DC-82-142,470,Monsieur VEDEL remercie très vivement Monsieur BROUILLET.,9,14,VEDEL,True,False
PV1982-07-27,#DC-82-142,470,Monsieur VEDEL remercie très vivement Monsieur BROUILLET.,47,56,BROUILLET,False,True
PV1982-07-27,#DC-82-142,474,De l'interprétation proposée par Monsieur BROUILLET on doit déduire que la loi n'a donc pas de portée et qu'elle n'a donc pas de venin.,42,51,BROUILLET,False,True
PV1982-07-27,#DC-82-142,475,"Monsieur VEDEL demande donc à ses collègues,s'ils en sont d'accord, de lui accorder quelques instants afin de proposer une rédaction modificatrice à sa décision en ce qui concerne la question de la désignation du ministre chargé du Plan et du budget.",9,14,VEDEL,True,False
PV1982-07-27,#DC-82-142,475,"Monsieur VEDEL demande donc à ses collègues,s'ils en sont d'accord, de lui accorder quelques instants afin de proposer une rédaction modificatrice à sa décision en ce qui concerne la question de la désignation du ministre chargé du Plan et du budget.",213,249,ministre chargé du Plan et du budget,False,False
PV1982-07-27,#DC-82-142,476,"A l'issue de cette suspension, Monsieur VEDEL propose la rédaction suivante : ""Considérant que, si l'article 10, alinéa 1er, de la loi confie aux ministres chargés du Plan et du budget le soin de préparer le rapport prévu par ce texte et si l'article 17, alinéas 1er et 2, confie au ministre chargé du Plan et de l'aménagement du territoire certaines compétences intéressant les rapports avec les régions, ces dispositions qui n'excluent pas, le cas échéant, l'intervention d'autres membres du Gouvernement et qui ne font que se référer à la répartition des fonctions ministérielles telle qu'elle est décidée par chaque Gouvernement ne sont pas contraires à la Constitution ;""",40,45,VEDEL,True,False
PV1982-07-27,#DC-82-142,476,"A l'issue de cette suspension, Monsieur VEDEL propose la rédaction suivante : ""Considérant que, si l'article 10, alinéa 1er, de la loi confie aux ministres chargés du Plan et du budget le soin de préparer le rapport prévu par ce texte et si l'article 17, alinéas 1er et 2, confie au ministre chargé du Plan et de l'aménagement du territoire certaines compétences intéressant les rapports avec les régions, ces dispositions qui n'excluent pas, le cas échéant, l'intervention d'autres membres du Gouvernement et qui ne font que se référer à la répartition des fonctions ministérielles telle qu'elle est décidée par chaque Gouvernement ne sont pas contraires à la Constitution ;""",283,340,ministre chargé du Plan et de l'aménagement du territoire,False,False
PV1982-07-27,#DC-82-142,477,Monsieur le Président constatant qu'aucun autre membre du Conseil ne souhaite intervenir déclare close la discussion générale.,12,21,Président,True,False
PV1982-07-30,#DC-82-143,480,"Monsieur le Président donne alors la parole au rapporteur, Monsieur André SEGALAT.",12,21,Président,True,False
PV1982-07-30,#DC-82-143,480,"Monsieur le Président donne alors la parole au rapporteur, Monsieur André SEGALAT.",47,57,rapporteur,False,True
PV1982-07-30,#DC-82-143,480,"Monsieur le Président donne alors la parole au rapporteur, Monsieur André SEGALAT.",68,81,André SEGALAT,False,True
PV1982-07-30,#DC-82-143,481,"Après que Monsieur le rapporteur ait lu son projet, Monsieur le Président déclare ouverte la discussion générale.",22,32,rapporteur,False,False
PV1982-07-30,#DC-82-143,481,"Après que Monsieur le rapporteur ait lu son projet, Monsieur le Président déclare ouverte la discussion générale.",64,73,Président,True,False
PV1982-07-30,#DC-82-143,482,"Monsieur VEDEL, après avoir souligné l'aspect lumineux du rapport présenté et le caractère admirable de la rédaction du projet, indique qu'il est prêt à succomber à la thèse défendue par le rapporteur qui semble faire l'objet d'un consensus quasi-général.",9,14,VEDEL,True,False
PV1982-07-30,#DC-82-143,482,"Monsieur VEDEL, après avoir souligné l'aspect lumineux du rapport présenté et le caractère admirable de la rédaction du projet, indique qu'il est prêt à succomber à la thèse défendue par le rapporteur qui semble faire l'objet d'un consensus quasi-général.",190,200,rapporteur,False,True
PV1982-07-30,#DC-82-143,487,Monsieur SEGALAT craint que le raisonnement qui vient d'être développé n'entraîne le Conseil dans une zone de pénombre qui risque de se terminer en véritable coupe-gorge.,9,16,SEGALAT,True,False
PV1982-07-30,#DC-82-143,488,"Selon le Doyen VEDEL, l'article 34 n'invoquant que les crimes et délits, le législateur pourrait restreindre la portée de cette règle en déplaçant la frontière entre les délits et les contraventions.",15,20,VEDEL,True,False
PV1982-07-30,#DC-82-143,493,Monsieur VEDEL admet la justesse des objections formulées par Monsieur SEGALAT.,9,14,VEDEL,True,False
PV1982-07-30,#DC-82-143,493,Monsieur VEDEL admet la justesse des objections formulées par Monsieur SEGALAT.,71,78,SEGALAT,False,True
PV1982-07-30,#DC-82-143,498,Monsieur GROS souscrit entièrement au point de vue du rapporteur.,9,13,GROS,True,False
PV1982-07-30,#DC-82-143,498,Monsieur GROS souscrit entièrement au point de vue du rapporteur.,54,64,rapporteur,False,True
PV1982-07-30,#DC-82-143,501,"En revanche, Monsieur GROS ne se déclare pas totalement convaincu en ce qui concerne l'extension en vertu des régles de la pénalité par référence, à la seconde ordonnance n° 45-1484 du 30 juin 1945.",22,26,GROS,True,False
PV1982-07-30,#DC-82-143,505,Monsieur GROS déclare ne pouvoir souscrire à cette extension.,9,13,GROS,True,False
PV1982-07-30,#DC-82-143,506,"En ce qui concerne la sortie du blocage par le décret, Monsieur GROS émet également des réserves.",64,68,GROS,True,False
PV1982-07-30,#DC-82-143,508,"Pour ces deux motifs et malgré son adhésion sur le fond, Monsieur GROS déclare ne pouvoir voter le projet soumis au Conseil.",66,70,GROS,True,False
PV1982-07-30,#DC-82-143,509,Monsieur SEGALAT considère que le texte déféré définit des infractions qu'il sanctionne en faisant simplement référence à des règles de répression définies dans un autre texte.,9,16,SEGALAT,False,False
PV1982-07-30,#DC-82-143,512,Monsieur GROS réitère qu'il ne peut accepter de voir donner caractère législatif à la seconde ordonnance de 1945 en ce que la procédure qu'elle détaille méconnaît les droits de la défense et la liberté individuelle.,9,13,GROS,True,False
PV1982-07-30,#DC-82-143,513,Monsieur VEDEL estime que la censure de tout empiètement de la loi sur le domaine du réglement rendrait tout travail législatif et tout travail au Conseil constitutionnel impossible.,9,14,VEDEL,True,False
PV1982-07-30,#DC-82-143,516,"En ce qui concerne l'objection formulée par Monsieur GROS, s'il est exact que la seconde ordonnance du 30 juin 1945 est rigoureuse et parfois dérogatoire au droit commun, il paraît difficile d'y trouver une violation des droits de l'Homme.",53,57,GROS,False,True
PV1982-07-30,#DC-82-143,518,Messieurs BROUILLET et MONNERVILLE déclarent adhérer entièrement aux conclusions du rapporteur.,10,19,BROUILLET,True,False
PV1982-07-30,#DC-82-143,518,Messieurs BROUILLET et MONNERVILLE déclarent adhérer entièrement aux conclusions du rapporteur.,23,34,MONNERVILLE,True,False
PV1982-07-30,#DC-82-143,518,Messieurs BROUILLET et MONNERVILLE déclarent adhérer entièrement aux conclusions du rapporteur.,84,94,rapporteur,False,True
PV1982-07-30,#DC-82-143,519,Monsieur LECOURT est du même avis.,9,16,LECOURT,True,False
PV1982-07-30,#DC-82-143,524,"Dès lors, la thèse développée par le rapporteur paraît pleinement conforme à la Constitution.",37,47,rapporteur,False,False
PV1982-07-30,#DC-82-143,525,Monsieur PERETTI approuve les conclusions du rapporteur.,9,16,PERETTI,True,False
PV1982-07-30,#DC-82-143,525,Monsieur PERETTI approuve les conclusions du rapporteur.,45,55,rapporteur,False,True
PV1982-07-30,#DC-82-143,529,Monsieur SEGALAT approuve l'observation qui vient d'être présentée par Monsieur PERETTI.,9,16,SEGALAT,True,False
PV1982-07-30,#DC-82-143,529,Monsieur SEGALAT approuve l'observation qui vient d'être présentée par Monsieur PERETTI.,80,87,PERETTI,False,True
PV1982-07-30,#DC-82-143,530,"Monsieur le Président constatant qu'aucun membre du Conseil ne souhaite intervenir, déclare close la discussion générale.",12,21,Président,True,False
PV1982-07-30,#DC-82-143,532,"Celle-ci est adoptée à l'unanimité des membres, à l'exception de Monsieur GROS qui vote contre.",74,78,GROS,False,False
PV1982-10-22,,533,"Monsieur le Président indique que l'ordre du jour porte sur	 1'examen, en application de l'article 61, alinéa 2, de la Constitution,  du texte de la loi relative au développement des institutions représentatives du personnel, telle qu'elle a été adoptée par le Parlement.",12,21,Président,True,False
PV1982-10-22,#DC-82-144,534,Monsieur le Président remercie Monsieur le rapporteur.,12,21,Président,True,False
PV1982-10-22,#DC-82-144,534,Monsieur le Président remercie Monsieur le rapporteur.,43,53,rapporteur,False,True
PV1982-10-22,#DC-82-144,535,Il invite alors le Conseil à se prononcer sur le fond de la décision proposée par Monsieur Georges VEDEL.,91,104,Georges VEDEL,False,False
PV1982-10-22,#DC-82-144,536,La Solution proposée par le rapporteur sur le fondement de l'égalité est alors adoptée à l'unanimité des membres du Conseil.,28,38,rapporteur,False,False
PV1982-10-22,#DC-82-144,537,Monsieur le Président demande à Monsieur le Rapporteur de bien vouloir donner lecture de son projet de décision.,12,21,Président,True,False
PV1982-10-22,#DC-82-144,537,Monsieur le Président demande à Monsieur le Rapporteur de bien vouloir donner lecture de son projet de décision.,44,54,Rapporteur,False,True
PV1982-10-22,#DC-82-144,539,Monsieur LECOURT considère que l'article 1 382 du Code civil traduit l'idée que nul n'a le droit nuire à autrui.,9,16,LECOURT,True,False
PV1982-10-22,#DC-82-144,542,"Aucune autre observation n'ayant été présentée quant à la forme, Monsieur le Président soumet le projet de décision au Conseil.",77,86,Président,True,False
PV1982-11-10,#DC-82-145,544,"Monsieur le Président donne la parole au rapporteur dans cette affaire, Monsieur le Doyen VEDEL",12,21,Président,True,False
PV1982-11-10,#DC-82-145,544,"Monsieur le Président donne la parole au rapporteur dans cette affaire, Monsieur le Doyen VEDEL",41,51,rapporteur,False,True
PV1982-11-10,#DC-82-145,544,"Monsieur le Président donne la parole au rapporteur dans cette affaire, Monsieur le Doyen VEDEL",90,95,VEDEL,False,True
PV1982-11-10,#DC-82-145,546,Monsieur VEDEL présente le rapport suivant.,9,14,VEDEL,True,False
PV1982-11-10,#DC-82-145,547,Monsieur le Président remercie le Doyen VEDEL pour son exposé complet et très scrupuleux.,12,21,Président,True,False
PV1982-11-10,#DC-82-145,547,Monsieur le Président remercie le Doyen VEDEL pour son exposé complet et très scrupuleux.,40,45,VEDEL,False,True
PV1982-11-10,#DC-82-145,549,Monsieur le Président déclare alors ouverte la discussion générale.,12,21,Président,True,False
PV1982-11-10,#DC-82-145,550,Monsieur SEGALAT approuve les conclusions de Monsieur le rapporteur.,9,16,SEGALAT,True,False
PV1982-11-10,#DC-82-145,550,Monsieur SEGALAT approuve les conclusions de Monsieur le rapporteur.,57,67,rapporteur,False,True
PV1982-11-10,#DC-82-145,557,Monsieur VEDEL reconnaît la justesse de cette observation.,9,14,VEDEL,True,False
PV1982-11-10,#DC-82-145,561,Monsieur le rapporteur ne voit d'ailleurs pas comment le Conseil constitutionnel pourrait tenter de sauver cette jurisprudence.,12,22,rapporteur,True,False
PV1982-11-18,,562,"Le Président déclare ouverte la séance à 10 heures, tous les membres étant présents, à l'exception de Monsieur Valéry GISCARD d'ESTAING qui est excusé.",3,12,Président,True,False
